order_id,event_id,event_version,order_timestamp_utc,region_code,category_code,currency_code,gross_amount,customer_segment,source_updated_at,ingested_at
SO-202608-00824,CDC-00000824,1,2026-08-23T17:52:51Z,BC,ACC,CAD,142.37,Consumer,2026-08-23T17:53:58Z,2026-09-26T17:30:00Z
SO-202608-00825,CDC-00000825,1,2026-08-23T18:03:22Z,QC,SVC,CAD,778.68,Enterprise,2026-08-23T18:05:30Z,2026-09-26T17:30:00Z
SO-202608-00826,CDC-00000826,1,2026-08-23T18:08:24Z,ON,DEV,CAD,1010.39,Consumer,2026-08-23T18:14:02Z,2026-09-26T17:30:00Z
SO-202608-00827,CDC-00000827,1,2026-08-23T18:12:25Z,QC,SVC,CAD,1289.58,Enterprise,2026-08-23T18:22:11Z,2026-09-26T17:30:00Z
SO-202608-00828,CDC-00000828,1,2026-08-23T19:14:36Z,ON,DEV,CAD,472.3,SMB,2026-08-23T19:16:18Z,2026-09-26T17:30:00Z
SO-202608-00829,CDC-00000829,1,2026-08-23T19:32:34Z,AB,ACC,CAD,179.89,SMB,2026-08-23T19:40:23Z,2026-09-26T17:30:00Z
SO-202608-00830,CDC-00000830,1,2026-08-23T19:35:23Z,AB,DEV,CAD,368.4,SMB,2026-08-23T19:37:31Z,2026-09-26T17:30:00Z
SO-202608-00831,CDC-00000831,1,2026-08-23T21:09:31Z,ON,ACC,CAD,32.73,Consumer,2026-08-23T21:18:26Z,2026-09-26T17:30:00Z
SO-202608-00832,CDC-00000832,1,2026-08-23T22:39:47Z,ON,SVC,CAD,1108.22,Enterprise,2026-08-23T22:44:26Z,2026-09-26T17:30:00Z
SO-202608-00833,CDC-00000833,1,2026-08-23T23:59:56Z,BC,ACC,CAD,207.1,Consumer,2026-08-24T00:06:56Z,2026-09-26T17:30:00Z
SO-202608-00834,CDC-00000834,1,2026-08-24T02:32:49Z,AB,ACC,CAD,28.36,Consumer,2026-08-24T02:39:01Z,2026-09-26T17:30:00Z
SO-202608-00835,CDC-00000835,1,2026-08-24T02:49:34Z,ON,SVC,CAD,1123.04,Consumer,2026-08-24T02:59:15Z,2026-09-26T17:30:00Z
SO-202608-00836,CDC-00000836,1,2026-08-24T04:02:35Z,ON,ACC,CAD,121.11,Consumer,2026-08-24T04:03:05Z,2026-09-26T17:30:00Z
SO-202608-00837,CDC-00000837,1,2026-08-24T04:37:11Z,AB,ACC,USD,207.25,Consumer,2026-08-24T04:40:15Z,2026-09-26T17:30:00Z
SO-202608-00838,CDC-00000838,1,2026-08-24T04:49:52Z,AB,DEV,CAD,1640.17,SMB,2026-08-24T04:54:20Z,2026-09-26T17:30:00Z
SO-202608-00839,CDC-00000839,1,2026-08-24T05:10:05Z,BC,DEV,CAD,657.27,SMB,2026-08-24T05:10:16Z,2026-09-26T17:30:00Z
SO-202608-00840,CDC-00000840,1,2026-08-24T06:02:54Z,BC,DEV,USD,981.52,SMB,2026-08-24T06:07:18Z,2026-09-26T17:30:00Z
SO-202608-00841,CDC-00000841,1,2026-08-24T06:29:38Z,ON,SVC,CAD,272.37,SMB,2026-08-24T06:36:21Z,2026-09-26T17:30:00Z
SO-202608-00842,CDC-00000842,1,2026-08-24T07:01:02Z,ON,DEV,CAD,1180.87,Consumer,2026-08-24T07:05:35Z,2026-09-26T17:30:00Z
SO-202608-00843,CDC-00000843,1,2026-08-24T07:14:56Z,AB,ACC,CAD,45.36,Enterprise,2026-08-24T07:24:39Z,2026-09-26T17:30:00Z
SO-202608-00844,CDC-00000844,1,2026-08-24T07:32:19Z,AB,DEV,CAD,1086.66,SMB,2026-08-24T07:39:27Z,2026-09-26T17:30:00Z
SO-202608-00845,CDC-00000845,1,2026-08-24T09:47:21Z,QC,SVC,CAD,562.31,SMB,2026-08-24T09:56:39Z,2026-09-26T17:30:00Z
SO-202608-00846,CDC-00000846,1,2026-08-24T09:56:42Z,ON,SVC,CAD,1274.19,SMB,2026-08-24T09:59:27Z,2026-09-26T17:30:00Z
SO-202608-00847,CDC-00000847,1,2026-08-24T10:03:12Z,AB,SVC,CAD,207.62,Consumer,2026-08-24T10:07:22Z,2026-09-26T17:30:00Z
SO-202608-00848,CDC-00000848,1,2026-08-24T12:09:50Z,BC,ACC,CAD,217.78,SMB,2026-08-24T12:16:53Z,2026-09-26T17:30:00Z
SO-202608-00849,CDC-00000849,1,2026-08-24T12:15:24Z,QC,DEV,CAD,1892.9,SMB,2026-08-24T12:21:07Z,2026-09-26T17:30:00Z
SO-202608-00850,CDC-00000850,1,2026-08-24T12:28:46Z,QC,ACC,CAD,181.07,Enterprise,2026-08-24T12:34:24Z,2026-09-26T17:30:00Z
SO-202608-00851,CDC-00000851,1,2026-08-24T14:06:12Z,BC,DEV,CAD,904.41,Consumer,2026-08-24T14:11:55Z,2026-09-26T17:30:00Z
SO-202608-00852,CDC-00000852,1,2026-08-24T15:44:48Z,ON,SVC,CAD,756.2,Enterprise,2026-08-24T15:51:15Z,2026-09-26T17:30:00Z
SO-202608-00853,CDC-00000853,1,2026-08-24T16:07:39Z,ON,DEV,CAD,1335.68,SMB,2026-08-24T16:12:58Z,2026-09-26T17:30:00Z
SO-202608-00854,CDC-00000854,1,2026-08-24T18:09:38Z,QC,ACC,CAD,216.49,SMB,2026-08-24T18:11:34Z,2026-09-26T17:30:00Z
SO-202608-00855,CDC-00000855,1,2026-08-24T18:26:51Z,QC,DEV,CAD,530.15,Enterprise,2026-08-24T18:27:00Z,2026-09-26T17:30:00Z
SO-202608-00856,CDC-00000856,1,2026-08-24T18:43:38Z,QC,SVC,CAD,1119.97,SMB,2026-08-24T18:44:49Z,2026-09-26T17:30:00Z
SO-202608-00857,CDC-00000857,1,2026-08-24T19:15:05Z,AB,SVC,CAD,954.26,Consumer,2026-08-24T19:17:02Z,2026-09-26T17:30:00Z
SO-202608-00858,CDC-00000858,1,2026-08-24T19:55:28Z,ON,ACC,CAD,80.7,Enterprise,2026-08-24T19:59:11Z,2026-09-26T17:30:00Z
SO-202608-00859,CDC-00000859,1,2026-08-24T21:29:43Z,ON,DEV,CAD,2217.42,SMB,2026-08-24T21:34:06Z,2026-09-26T17:30:00Z
SO-202608-00860,CDC-00000860,1,2026-08-24T22:10:25Z,ON,DEV,USD,1642.03,Enterprise,2026-08-24T22:13:34Z,2026-09-26T17:30:00Z
SO-202608-00861,CDC-00000861,1,2026-08-24T23:18:24Z,ON,DEV,CAD,362.37,Consumer,2026-08-24T23:20:09Z,2026-09-26T17:30:00Z
SO-202608-00862,CDC-00000862,1,2026-08-24T23:18:59Z,ON,DEV,CAD,1038.26,Enterprise,2026-08-24T23:22:37Z,2026-09-26T17:30:00Z
SO-202608-00863,CDC-00000863,1,2026-08-24T23:44:38Z,AB,ACC,CAD,105.77,SMB,2026-08-24T23:46:07Z,2026-09-26T17:30:00Z
SO-202608-00864,CDC-00000864,1,2026-08-25T00:07:45Z,AB,SVC,CAD,363.48,Enterprise,2026-08-25T00:11:26Z,2026-09-26T17:30:00Z
SO-202608-00865,CDC-00000865,1,2026-08-25T01:04:26Z,ON,DEV,CAD,941.65,Consumer,2026-08-25T01:11:24Z,2026-09-26T17:30:00Z
SO-202608-00866,CDC-00000866,1,2026-08-25T01:11:15Z,ON,SVC,CAD,236.63,SMB,2026-08-25T01:21:14Z,2026-09-26T17:30:00Z
SO-202608-00867,CDC-00000867,1,2026-08-25T03:28:22Z,QC,ACC,CAD,166.03,Consumer,2026-08-25T03:30:17Z,2026-09-26T17:30:00Z
SO-202608-00868,CDC-00000868,1,2026-08-25T03:53:52Z,ON,DEV,CAD,769.64,Consumer,2026-08-25T04:03:33Z,2026-09-26T17:30:00Z
SO-202608-00869,CDC-00000869,1,2026-08-25T04:46:33Z,ON,SVC,CAD,1101.78,Enterprise,2026-08-25T04:55:38Z,2026-09-26T17:30:00Z
SO-202608-00870,CDC-00000870,1,2026-08-25T04:58:55Z,AB,DEV,USD,1421.13,Consumer,2026-08-25T05:04:01Z,2026-09-26T17:30:00Z
SO-202608-00871,CDC-00000871,1,2026-08-25T05:09:51Z,ON,ACC,CAD,138.26,SMB,2026-08-25T05:10:47Z,2026-09-26T17:30:00Z
SO-202608-00872,CDC-00000872,1,2026-08-25T05:14:39Z,AB,DEV,CAD,1034.99,SMB,2026-08-25T05:16:27Z,2026-09-26T17:30:00Z
SO-202608-00873,CDC-00000873,1,2026-08-25T06:17:25Z,QC,DEV,CAD,541.68,Enterprise,2026-08-25T06:20:41Z,2026-09-26T17:30:00Z
SO-202608-00874,CDC-00000874,1,2026-08-25T06:27:27Z,QC,ACC,CAD,208.33,Consumer,2026-08-25T06:30:27Z,2026-09-26T17:30:00Z
SO-202608-00875,CDC-00000875,1,2026-08-25T06:34:27Z,ON,ACC,CAD,98,SMB,2026-08-25T06:43:57Z,2026-09-26T17:30:00Z
SO-202608-00876,CDC-00000876,1,2026-08-25T06:39:30Z,QC,DEV,CAD,1615.9,Enterprise,2026-08-25T06:40:12Z,2026-09-26T17:30:00Z
SO-202608-00877,CDC-00000877,1,2026-08-25T07:07:40Z,BC,DEV,CAD,933.94,Consumer,2026-08-25T07:08:47Z,2026-09-26T17:30:00Z
SO-202608-00878,CDC-00000878,1,2026-08-25T08:14:57Z,ON,DEV,CAD,1437.27,SMB,2026-08-25T08:20:50Z,2026-09-26T17:30:00Z
SO-202608-00879,CDC-00000879,1,2026-08-25T08:19:26Z,ON,SVC,CAD,1054.26,Enterprise,2026-08-25T08:22:19Z,2026-09-26T17:30:00Z
SO-202608-00880,CDC-00000880,1,2026-08-25T08:43:59Z,AB,ACC,CAD,136,Consumer,2026-08-25T08:49:59Z,2026-09-26T17:30:00Z
SO-202608-00881,CDC-00000881,1,2026-08-25T09:01:12Z,QC,DEV,CAD,1771.96,Enterprise,2026-08-25T09:08:02Z,2026-09-26T17:30:00Z
SO-202608-00882,CDC-00000882,1,2026-08-25T09:43:45Z,AB,SVC,CAD,346.15,Enterprise,2026-08-25T09:44:08Z,2026-09-26T17:30:00Z
SO-202608-00883,CDC-00000883,1,2026-08-25T11:47:26Z,BC,ACC,CAD,34.21,SMB,2026-08-25T11:47:36Z,2026-09-26T17:30:00Z
SO-202608-00884,CDC-00000884,1,2026-08-25T11:55:35Z,AB,DEV,USD,2171.17,Consumer,2026-08-25T11:58:17Z,2026-09-26T17:30:00Z
SO-202608-00885,CDC-00000885,1,2026-08-25T13:08:55Z,QC,SVC,CAD,1092.39,Consumer,2026-08-25T13:09:17Z,2026-09-26T17:30:00Z
SO-202608-00886,CDC-00000886,1,2026-08-25T13:57:40Z,ON,ACC,CAD,131.84,Consumer,2026-08-25T14:00:53Z,2026-09-26T17:30:00Z
SO-202608-00887,CDC-00000887,1,2026-08-25T14:06:50Z,ON,ACC,CAD,173.18,SMB,2026-08-25T14:11:53Z,2026-09-26T17:30:00Z
SO-202608-00888,CDC-00000888,1,2026-08-25T14:43:37Z,AB,DEV,CAD,1535.79,SMB,2026-08-25T14:51:43Z,2026-09-26T17:30:00Z
SO-202608-00889,CDC-00000889,1,2026-08-25T14:49:26Z,ON,DEV,CAD,1329.68,Consumer,2026-08-25T14:50:58Z,2026-09-26T17:30:00Z
SO-202608-00890,CDC-00000890,1,2026-08-25T16:37:54Z,BC,ACC,CAD,180.62,Consumer,2026-08-25T16:42:22Z,2026-09-26T17:30:00Z
SO-202608-00891,CDC-00000891,1,2026-08-25T17:38:37Z,BC,ACC,CAD,77.43,SMB,2026-08-25T17:42:50Z,2026-09-26T17:30:00Z
SO-202608-00892,CDC-00000892,1,2026-08-25T19:47:31Z,AB,ACC,CAD,153.31,Consumer,2026-08-25T19:53:33Z,2026-09-26T17:30:00Z
SO-202608-00893,CDC-00000893,1,2026-08-25T22:28:43Z,QC,DEV,CAD,781.6,SMB,2026-08-25T22:30:29Z,2026-09-26T17:30:00Z
SO-202608-00894,CDC-00000894,1,2026-08-25T23:54:05Z,QC,DEV,CAD,1991.88,Enterprise,2026-08-25T23:56:05Z,2026-09-26T17:30:00Z
SO-202608-00895,CDC-00000895,1,2026-08-26T00:09:57Z,BC,ACC,CAD,85.55,SMB,2026-08-26T00:13:27Z,2026-09-26T17:30:00Z
SO-202608-00896,CDC-00000896,1,2026-08-26T00:15:29Z,BC,DEV,CAD,1106.51,Consumer,2026-08-26T00:20:14Z,2026-09-26T17:30:00Z
SO-202608-00897,CDC-00000897,1,2026-08-26T01:02:07Z,ON,SVC,CAD,332.9,Consumer,2026-08-26T01:08:48Z,2026-09-26T17:30:00Z
SO-202608-00898,CDC-00000898,1,2026-08-26T01:06:44Z,ON,ACC,CAD,190.79,Consumer,2026-08-26T01:08:15Z,2026-09-26T17:30:00Z
SO-202608-00899,CDC-00000899,1,2026-08-26T01:23:05Z,ON,ACC,CAD,185.49,Consumer,2026-08-26T01:25:46Z,2026-09-26T17:30:00Z
SO-202608-00900,CDC-00000900,1,2026-08-26T01:36:06Z,QC,ACC,CAD,188.39,Consumer,2026-08-26T01:37:01Z,2026-09-26T17:30:00Z
SO-202608-00901,CDC-00000901,1,2026-08-26T02:19:57Z,ON,DEV,CAD,1015.17,Enterprise,2026-08-26T02:27:47Z,2026-09-26T17:30:00Z
SO-202608-00902,CDC-00000902,1,2026-08-26T02:27:17Z,BC,DEV,CAD,1922.75,Enterprise,2026-08-26T02:30:17Z,2026-09-26T17:30:00Z
SO-202608-00903,CDC-00000903,1,2026-08-26T02:47:09Z,ON,DEV,CAD,2269.71,Enterprise,2026-08-26T02:54:54Z,2026-09-26T17:30:00Z
SO-202608-00904,CDC-00000904,1,2026-08-26T03:00:04Z,BC,DEV,CAD,958.79,Enterprise,2026-08-26T03:02:36Z,2026-09-26T17:30:00Z
SO-202608-00905,CDC-00000905,1,2026-08-26T04:00:41Z,AB,ACC,CAD,29.9,SMB,2026-08-26T04:02:51Z,2026-09-26T17:30:00Z
SO-202608-00906,CDC-00000906,1,2026-08-26T04:07:32Z,AB,SVC,CAD,801.35,SMB,2026-08-26T04:09:53Z,2026-09-26T17:30:00Z
SO-202608-00907,CDC-00000907,1,2026-08-26T04:16:19Z,QC,ACC,CAD,210.49,Enterprise,2026-08-26T04:24:38Z,2026-09-26T17:30:00Z
SO-202608-00908,CDC-00000908,1,2026-08-26T04:19:34Z,QC,ACC,CAD,34.49,Consumer,2026-08-26T04:26:51Z,2026-09-26T17:30:00Z
SO-202608-00909,CDC-00000909,1,2026-08-26T04:21:06Z,BC,DEV,USD,2153.22,SMB,2026-08-26T04:31:03Z,2026-09-26T17:30:00Z
SO-202608-00910,CDC-00000910,1,2026-08-26T06:56:36Z,QC,ACC,CAD,115.44,SMB,2026-08-26T06:58:10Z,2026-09-26T17:30:00Z
SO-202608-00911,CDC-00000911,1,2026-08-26T07:16:16Z,QC,DEV,CAD,643.92,Enterprise,2026-08-26T07:20:29Z,2026-09-26T17:30:00Z
SO-202608-00912,CDC-00000912,1,2026-08-26T07:31:05Z,QC,SVC,CAD,1217.14,SMB,2026-08-26T07:31:38Z,2026-09-26T17:30:00Z
SO-202608-00913,CDC-00000913,1,2026-08-26T08:01:15Z,ON,DEV,CAD,2175.68,Enterprise,2026-08-26T08:04:42Z,2026-09-26T17:30:00Z
SO-202608-00914,CDC-00000914,1,2026-08-26T08:17:08Z,ON,ACC,CAD,166.02,Consumer,2026-08-26T08:26:12Z,2026-09-26T17:30:00Z
SO-202608-00915,CDC-00000915,1,2026-08-26T08:49:16Z,ON,DEV,USD,1282.68,SMB,2026-08-26T08:52:04Z,2026-09-26T17:30:00Z
SO-202608-00916,CDC-00000916,1,2026-08-26T09:54:42Z,QC,DEV,CAD,1997.34,SMB,2026-08-26T09:59:48Z,2026-09-26T17:30:00Z
SO-202608-00917,CDC-00000917,1,2026-08-26T10:37:39Z,AB,SVC,CAD,428.87,Consumer,2026-08-26T10:47:15Z,2026-09-26T17:30:00Z
SO-202608-00918,CDC-00000918,1,2026-08-26T11:42:18Z,AB,DEV,CAD,779.06,Enterprise,2026-08-26T11:51:46Z,2026-09-26T17:30:00Z
SO-202608-00919,CDC-00000919,1,2026-08-26T12:48:12Z,ON,ACC,CAD,177.4,Consumer,2026-08-26T12:52:41Z,2026-09-26T17:30:00Z
SO-202608-00920,CDC-00000920,1,2026-08-26T13:38:05Z,AB,SVC,CAD,827.97,SMB,2026-08-26T13:38:40Z,2026-09-26T17:30:00Z
SO-202608-00921,CDC-00000921,1,2026-08-26T14:06:51Z,ON,SVC,CAD,1217.77,SMB,2026-08-26T14:16:36Z,2026-09-26T17:30:00Z
SO-202608-00922,CDC-00000922,1,2026-08-26T14:57:34Z,ON,SVC,CAD,524.15,Enterprise,2026-08-26T15:04:11Z,2026-09-26T17:30:00Z
SO-202608-00923,CDC-00000923,1,2026-08-26T16:10:25Z,ON,SVC,CAD,882.33,Consumer,2026-08-26T16:17:35Z,2026-09-26T17:30:00Z
SO-202608-00924,CDC-00000924,1,2026-08-26T16:34:08Z,ON,ACC,USD,153.01,Enterprise,2026-08-26T16:43:52Z,2026-09-26T17:30:00Z
SO-202608-00925,CDC-00000925,1,2026-08-26T17:13:40Z,QC,DEV,CAD,553.21,Consumer,2026-08-26T17:16:17Z,2026-09-26T17:30:00Z
SO-202608-00926,CDC-00000926,1,2026-08-26T18:15:03Z,ON,ACC,CAD,45.21,SMB,2026-08-26T18:24:57Z,2026-09-26T17:30:00Z
SO-202608-00927,CDC-00000927,1,2026-08-26T19:17:41Z,BC,ACC,CAD,74.67,SMB,2026-08-26T19:24:02Z,2026-09-26T17:30:00Z
SO-202608-00928,CDC-00000928,1,2026-08-26T19:26:35Z,AB,DEV,CAD,2195.43,Consumer,2026-08-26T19:35:23Z,2026-09-26T17:30:00Z
SO-202608-00929,CDC-00000929,1,2026-08-26T20:18:04Z,ON,ACC,CAD,175.51,Consumer,2026-08-26T20:19:03Z,2026-09-26T17:30:00Z
SO-202608-00930,CDC-00000930,1,2026-08-26T20:29:32Z,ON,ACC,CAD,35.78,SMB,2026-08-26T20:34:45Z,2026-09-26T17:30:00Z
SO-202608-00931,CDC-00000931,1,2026-08-26T20:34:40Z,ON,SVC,CAD,1092.72,SMB,2026-08-26T20:40:56Z,2026-09-26T17:30:00Z
SO-202608-00932,CDC-00000932,1,2026-08-26T20:58:44Z,ON,ACC,CAD,101.9,Consumer,2026-08-26T21:06:49Z,2026-09-26T17:30:00Z
SO-202608-00933,CDC-00000933,1,2026-08-26T22:36:54Z,QC,DEV,CAD,1692.95,Enterprise,2026-08-26T22:45:55Z,2026-09-26T17:30:00Z
SO-202608-00934,CDC-00000934,1,2026-08-26T23:02:55Z,ON,ACC,CAD,158.31,SMB,2026-08-26T23:04:32Z,2026-09-26T17:30:00Z
SO-202608-00935,CDC-00000935,1,2026-08-26T23:59:12Z,QC,ACC,CAD,96,Consumer,2026-08-27T00:03:31Z,2026-09-26T17:30:00Z
SO-202608-00936,CDC-00000936,1,2026-08-26T23:59:19Z,QC,ACC,CAD,212.01,SMB,2026-08-27T00:09:07Z,2026-09-26T17:30:00Z
SO-202608-00937,CDC-00000937,1,2026-08-27T00:14:30Z,BC,DEV,CAD,1199.2,Enterprise,2026-08-27T00:21:58Z,2026-09-26T17:30:00Z
SO-202608-00938,CDC-00000938,1,2026-08-27T01:49:31Z,BC,SVC,CAD,975.89,SMB,2026-08-27T01:53:50Z,2026-09-26T17:30:00Z
SO-202608-00939,CDC-00000939,1,2026-08-27T02:23:33Z,QC,DEV,CAD,587.97,Consumer,2026-08-27T02:27:34Z,2026-09-26T17:30:00Z
SO-202608-00940,CDC-00000940,1,2026-08-27T02:44:12Z,QC,DEV,CAD,455.63,Enterprise,2026-08-27T02:52:46Z,2026-09-26T17:30:00Z
SO-202608-00941,CDC-00000941,1,2026-08-27T03:36:52Z,ON,DEV,CAD,1890.89,SMB,2026-08-27T03:46:07Z,2026-09-26T17:30:00Z
SO-202608-00942,CDC-00000942,1,2026-08-27T04:34:57Z,ON,ACC,CAD,86.82,Consumer,2026-08-27T04:42:05Z,2026-09-26T17:30:00Z
SO-202608-00943,CDC-00000943,1,2026-08-27T05:46:48Z,AB,SVC,CAD,371.05,Enterprise,2026-08-27T05:47:56Z,2026-09-26T17:30:00Z
SO-202608-00944,CDC-00000944,1,2026-08-27T05:50:22Z,ON,DEV,CAD,1091.66,Enterprise,2026-08-27T05:55:57Z,2026-09-26T17:30:00Z
SO-202608-00945,CDC-00000945,1,2026-08-27T06:36:20Z,BC,ACC,CAD,85.25,SMB,2026-08-27T06:39:14Z,2026-09-26T17:30:00Z
SO-202608-00946,CDC-00000946,1,2026-08-27T07:25:03Z,QC,SVC,CAD,637.26,SMB,2026-08-27T07:33:52Z,2026-09-26T17:30:00Z
SO-202608-00947,CDC-00000947,1,2026-08-27T07:42:12Z,BC,ACC,USD,119.21,Enterprise,2026-08-27T07:42:13Z,2026-09-26T17:30:00Z
SO-202608-00948,CDC-00000948,1,2026-08-27T08:03:40Z,QC,DEV,CAD,1407.27,Consumer,2026-08-27T08:11:42Z,2026-09-26T17:30:00Z
SO-202608-00949,CDC-00000949,1,2026-08-27T08:52:35Z,AB,DEV,CAD,2337.11,Consumer,2026-08-27T08:53:23Z,2026-09-26T17:30:00Z
SO-202608-00950,CDC-00000950,1,2026-08-27T09:45:40Z,AB,SVC,CAD,672.64,SMB,2026-08-27T09:52:31Z,2026-09-26T17:30:00Z
SO-202608-00951,CDC-00000951,1,2026-08-27T09:46:09Z,QC,ACC,CAD,44.97,SMB,2026-08-27T09:54:47Z,2026-09-26T17:30:00Z
SO-202608-00952,CDC-00000952,1,2026-08-27T11:19:59Z,QC,DEV,CAD,1119.72,Enterprise,2026-08-27T11:23:33Z,2026-09-26T17:30:00Z
SO-202608-00953,CDC-00000953,1,2026-08-27T11:22:41Z,ON,DEV,CAD,654.3,Consumer,2026-08-27T11:25:57Z,2026-09-26T17:30:00Z
SO-202608-00954,CDC-00000954,1,2026-08-27T12:17:28Z,BC,ACC,CAD,148.57,SMB,2026-08-27T12:21:58Z,2026-09-26T17:30:00Z
SO-202608-00955,CDC-00000955,1,2026-08-27T13:42:36Z,BC,ACC,CAD,143.8,Enterprise,2026-08-27T13:51:12Z,2026-09-26T17:30:00Z
SO-202608-00956,CDC-00000956,1,2026-08-27T17:27:57Z,ON,DEV,CAD,503.46,SMB,2026-08-27T17:35:40Z,2026-09-26T17:30:00Z
SO-202608-00957,CDC-00000957,1,2026-08-27T18:04:20Z,ON,DEV,CAD,611.12,Enterprise,2026-08-27T18:09:18Z,2026-09-26T17:30:00Z
SO-202608-00958,CDC-00000958,1,2026-08-27T18:22:36Z,AB,SVC,CAD,897.08,Enterprise,2026-08-27T18:29:42Z,2026-09-26T17:30:00Z
SO-202608-00959,CDC-00000959,1,2026-08-27T18:33:19Z,AB,ACC,CAD,195.07,Enterprise,2026-08-27T18:38:35Z,2026-09-26T17:30:00Z
SO-202608-00960,CDC-00000960,1,2026-08-27T21:54:35Z,ON,SVC,CAD,321.93,Consumer,2026-08-27T22:03:29Z,2026-09-26T17:30:00Z
SO-202608-00961,CDC-00000961,1,2026-08-27T22:12:20Z,QC,DEV,CAD,1014.65,SMB,2026-08-27T22:14:20Z,2026-09-26T17:30:00Z
SO-202608-00962,CDC-00000962,1,2026-08-27T22:32:45Z,BC,ACC,CAD,87.52,Consumer,2026-08-27T22:34:58Z,2026-09-26T17:30:00Z
SO-202608-00963,CDC-00000963,1,2026-08-27T22:33:09Z,BC,ACC,CAD,60.93,Consumer,2026-08-27T22:39:02Z,2026-09-26T17:30:00Z
SO-202608-00964,CDC-00000964,1,2026-08-27T23:42:59Z,ON,DEV,CAD,2324.54,Consumer,2026-08-27T23:46:34Z,2026-09-26T17:30:00Z
SO-202608-00965,CDC-00000965,1,2026-08-27T23:48:01Z,ON,ACC,CAD,156.08,Consumer,2026-08-27T23:50:09Z,2026-09-26T17:30:00Z
SO-202608-00966,CDC-00000966,1,2026-08-28T00:16:28Z,QC,DEV,CAD,1262.14,Consumer,2026-08-28T00:24:23Z,2026-09-26T17:30:00Z
SO-202608-00967,CDC-00000967,1,2026-08-28T00:47:32Z,QC,SVC,CAD,308.11,SMB,2026-08-28T00:51:52Z,2026-09-26T17:30:00Z
SO-202608-00968,CDC-00000968,1,2026-08-28T01:49:54Z,ON,ACC,CAD,194.74,Enterprise,2026-08-28T01:55:20Z,2026-09-26T17:30:00Z
SO-202608-00969,CDC-00000969,1,2026-08-28T03:48:38Z,AB,ACC,CAD,202.44,Enterprise,2026-08-28T03:56:31Z,2026-09-26T17:30:00Z
SO-202608-00970,CDC-00000970,1,2026-08-28T04:25:06Z,ON,SVC,CAD,990.14,SMB,2026-08-28T04:28:19Z,2026-09-26T17:30:00Z
SO-202608-00971,CDC-00000971,1,2026-08-28T05:39:12Z,BC,DEV,CAD,1520.4,Enterprise,2026-08-28T05:47:47Z,2026-09-26T17:30:00Z
SO-202608-00972,CDC-00000972,1,2026-08-28T05:39:41Z,ON,SVC,CAD,259.52,SMB,2026-08-28T05:43:38Z,2026-09-26T17:30:00Z
SO-202608-00973,CDC-00000973,1,2026-08-28T07:40:00Z,AB,ACC,CAD,28.78,Enterprise,2026-08-28T07:42:01Z,2026-09-26T17:30:00Z
SO-202608-00974,CDC-00000974,1,2026-08-28T08:05:38Z,ON,ACC,CAD,42.25,SMB,2026-08-28T08:11:33Z,2026-09-26T17:30:00Z
SO-202608-00975,CDC-00000975,1,2026-08-28T08:41:19Z,BC,DEV,CAD,1828.8,SMB,2026-08-28T08:49:49Z,2026-09-26T17:30:00Z
SO-202608-00976,CDC-00000976,1,2026-08-28T08:46:56Z,QC,DEV,CAD,1132.42,Consumer,2026-08-28T08:55:46Z,2026-09-26T17:30:00Z
SO-202608-00977,CDC-00000977,1,2026-08-28T09:09:03Z,ON,ACC,CAD,186.52,Enterprise,2026-08-28T09:09:23Z,2026-09-26T17:30:00Z
SO-202608-00978,CDC-00000978,1,2026-08-28T12:31:24Z,AB,DEV,CAD,414.73,SMB,2026-08-28T12:32:24Z,2026-09-26T17:30:00Z
SO-202608-00979,CDC-00000979,1,2026-08-28T13:31:11Z,BC,ACC,CAD,157.59,Consumer,2026-08-28T13:32:41Z,2026-09-26T17:30:00Z
SO-202608-00980,CDC-00000980,1,2026-08-28T13:38:07Z,AB,DEV,CAD,864.02,SMB,2026-08-28T13:45:04Z,2026-09-26T17:30:00Z
SO-202608-00981,CDC-00000981,1,2026-08-28T13:45:42Z,BC,DEV,CAD,1151.06,Enterprise,2026-08-28T13:51:07Z,2026-09-26T17:30:00Z
SO-202608-00982,CDC-00000982,1,2026-08-28T14:20:51Z,BC,DEV,CAD,1938.27,SMB,2026-08-28T14:30:47Z,2026-09-26T17:30:00Z
SO-202608-00983,CDC-00000983,1,2026-08-28T14:28:04Z,ON,DEV,CAD,1301.44,Enterprise,2026-08-28T14:37:13Z,2026-09-26T17:30:00Z
SO-202608-00984,CDC-00000984,1,2026-08-28T14:57:38Z,BC,ACC,CAD,89.42,Enterprise,2026-08-28T15:00:41Z,2026-09-26T17:30:00Z
SO-202608-00985,CDC-00000985,1,2026-08-28T15:02:53Z,BC,ACC,CAD,216.65,Enterprise,2026-08-28T15:10:22Z,2026-09-26T17:30:00Z
SO-202608-00986,CDC-00000986,1,2026-08-28T15:50:36Z,ON,SVC,CAD,1033.34,Consumer,2026-08-28T15:53:35Z,2026-09-26T17:30:00Z
SO-202608-00987,CDC-00000987,1,2026-08-28T16:50:07Z,BC,SVC,USD,924.38,Consumer,2026-08-28T16:50:09Z,2026-09-26T17:30:00Z
SO-202608-00988,CDC-00000988,1,2026-08-28T16:51:43Z,BC,SVC,CAD,938.03,SMB,2026-08-28T16:58:03Z,2026-09-26T17:30:00Z
